0	go to the one on one for reconnection slides	teamspace_navigate	teams	go to the <slides_name> one on one for reconnection </slides_name> slides
0	go to the meeting with twitch slide	teamspace_navigate	teams	go to the <slide_name> meeting with twitch </slide_name> slide
0	go to the party shopping slides	teamspace_navigate	teams	go to the <slides_name> party shopping </slides_name> slides
0	go to the new web site slide	teamspace_navigate	teams	go to the <slide_name> new web site </slide_name> slide
0	go to the knockout event slides	teamspace_navigate	teams	go to the <slides_name> knockout event </slides_name> slides
0	go to the early day slides	teamspace_navigate	teams	go to the <slides_name> early day </slides_name> slides
0	go to the take the kids to the zoo slides	teamspace_navigate	teams	go to the <slides_name> take the kids to the zoo </slides_name> slides
0	go to the pediatrician appointment for babys 1 year checkup slide	teamspace_navigate	teams	go to the <slide_name> pediatrician appointment for babys 1 year checkup </slide_name> slide
0	go to the tennis hour slides	teamspace_navigate	teams	go to the <slides_name> tennis hour </slides_name> slides
0	go to the vets slides	teamspace_navigate	teams	go to the <slides_name> vets </slides_name> slides
0	go to the bridal dress slide	teamspace_navigate	teams	go to the <slide_name> bridal dress </slide_name> slide
0	go to the week 4 slides	teamspace_navigate	teams	go to the <slides_name> week 4 </slides_name> slides
0	go to the lauren ' s art show slide	teamspace_navigate	teams	go to the <slide_name> lauren ' s art show </slide_name> slide
0	go to the pick up joey springs slide	teamspace_navigate	teams	go to the <slide_name> pick up joey springs </slide_name> slide
0	go to the trip to see the fireworks slides	teamspace_navigate	teams	go to the <slides_name> trip to see the fireworks </slides_name> slides
0	go to the chamber meeting slide	teamspace_navigate	teams	go to the <slide_name> chamber meeting </slide_name> slide
0	go to the riding at the barn slide	teamspace_navigate	teams	go to the <slide_name> riding at the barn </slide_name> slide
0	go to the towel rail slide	teamspace_navigate	teams	go to the <slide_name> towel rail </slide_name> slide
0	go to the character map 0212 slide	teamspace_navigate	teams	go to the <slide_name> character map 0212 </slide_name> slide
0	go to the karen speech therapy for preschool slides	teamspace_navigate	teams	go to the <slides_name> karen speech therapy for preschool </slides_name> slides
0	go to the doctor pedit slide	teamspace_navigate	teams	go to the <slide_name> doctor pedit </slide_name> slide
0	go to the here slides	teamspace_navigate	teams	go to the <slides_name> here </slides_name> slides
0	go to the picking up slide	teamspace_navigate	teams	go to the <slide_name> picking up </slide_name> slide
0	go to the dr appoint slide	teamspace_navigate	teams	go to the <slide_name> dr appoint </slide_name> slide
0	go to the asts slides	teamspace_navigate	teams	go to the <slides_name> asts </slides_name> slides
0	go to the pick up ms . rose from the airport slide	teamspace_navigate	teams	go to the <slide_name> pick up ms . rose from the airport </slide_name> slide
0	go to the travel plan slide	teamspace_navigate	teams	go to the <slide_name> travel plan </slide_name> slide
0	go to the gaming at sanctuary slides	teamspace_navigate	teams	go to the <slides_name> gaming at sanctuary </slides_name> slides
0	go to the microsoft office 365 slides	teamspace_navigate	teams	go to the <slides_name> microsoft office 365 </slides_name> slides
0	go to the play golf slides	teamspace_navigate	teams	go to the <slides_name> play golf </slides_name> slides
0	go to the ballet practices slide	teamspace_navigate	teams	go to the <slide_name> ballet practices </slide_name> slide
0	go to the rocky ' s birthday slides	teamspace_navigate	teams	go to the <slides_name> rocky ' s birthday </slides_name> slides
0	go to the doctor sonia slide	teamspace_navigate	teams	go to the <slide_name> doctor sonia </slide_name> slide
0	go to the apple pie recipe slides	teamspace_navigate	teams	go to the <slides_name> apple pie recipe </slides_name> slides
0	go to the meeting with joe and betsy slide	teamspace_navigate	teams	go to the <slide_name> meeting with joe and betsy </slide_name> slide
0	go to the get milk slides	teamspace_navigate	teams	go to the <slides_name> get milk </slides_name> slides
0	go to the look up orleans slide	teamspace_navigate	teams	go to the <slide_name> look up orleans </slide_name> slide
0	go to the doctor wedding anniversary slide	teamspace_navigate	teams	go to the <slide_name> doctor wedding anniversary </slide_name> slide
0	go to the going to faith pritchard ' s slides	teamspace_navigate	teams	go to the <slides_name> going to faith pritchard ' s </slides_name> slides
0	go to the abby coming over slide	teamspace_navigate	teams	go to the <slide_name> abby coming over </slide_name> slide
0	go to the clean at church slide	teamspace_navigate	teams	go to the <slide_name> clean at church </slide_name> slide
0	go to the cab slide	teamspace_navigate	teams	go to the <slide_name> cab </slide_name> slide
0	go to the after school slide	teamspace_navigate	teams	go to the <slide_name> after school </slide_name> slide
0	go to the lunch with allysa slide	teamspace_navigate	teams	go to the <slide_name> lunch with allysa </slide_name> slide
0	go to the brintons birthday slides	teamspace_navigate	teams	go to the <slides_name> brintons birthday </slides_name> slides
0	go to the beach trip slide	teamspace_navigate	teams	go to the <slide_name> beach trip </slide_name> slide
0	go to the birthday jennifer slide	teamspace_navigate	teams	go to the <slide_name> birthday jennifer </slide_name> slide
0	go to the sixteen thirty slide	teamspace_navigate	teams	go to the <slide_name> sixteen thirty </slide_name> slide
0	go to the babysitting ryan and lyla slide	teamspace_navigate	teams	go to the <slide_name> babysitting ryan and lyla </slide_name> slide
0	go to the st patrick ' s day slide	teamspace_navigate	teams	go to the <slide_name> st patrick ' s day </slide_name> slide
0	go to the everett slide	teamspace_navigate	teams	go to the <slide_name> everett </slide_name> slide
0	go to the back to school appointment slide	teamspace_navigate	teams	go to the <slide_name> back to school appointment </slide_name> slide
0	go to the i'm going mcdonald ' s slides	teamspace_navigate	teams	go to the <slides_name> i'm going mcdonald ' s </slides_name> slides
0	go to the atlantic broadband day slide	teamspace_navigate	teams	go to the <slide_name> atlantic broadband day </slide_name> slide
0	go to the texas tech versus arkansas slides	teamspace_navigate	teams	go to the <slides_name> texas tech versus arkansas </slides_name> slides
0	go to the art museum slides	teamspace_navigate	teams	go to the <slides_name> art museum </slides_name> slides
0	go to the do pdq spots slide	teamspace_navigate	teams	go to the <slide_name> do pdq spots </slide_name> slide
0	go to the edwards house slide	teamspace_navigate	teams	go to the <slide_name> edwards house </slide_name> slide
0	go to the take cole to doctor office slides	teamspace_navigate	teams	go to the <slides_name> take cole to doctor office </slides_name> slides
0	go to the yang yin yoga slide	teamspace_navigate	teams	go to the <slide_name> yang yin yoga </slide_name> slide
0	go to the pay chart slides	teamspace_navigate	teams	go to the <slides_name> pay chart </slides_name> slides
0	go to the bills slides	teamspace_navigate	teams	go to the <slides_name> bills </slides_name> slides
0	go to the watching england slides	teamspace_navigate	teams	go to the <slides_name> watching england </slides_name> slides
0	go to the appointment for doctor abraham slides	teamspace_navigate	teams	go to the <slides_name> appointment for doctor abraham </slides_name> slides
0	go to the meet son slide	teamspace_navigate	teams	go to the <slide_name> meet son </slide_name> slide
0	go to the dinner and meeting slide	teamspace_navigate	teams	go to the <slide_name> dinner and meeting </slide_name> slide
0	go to the go out for food with john and eve slides	teamspace_navigate	teams	go to the <slides_name> go out for food with john and eve </slides_name> slides
0	go to the spice drama slides	teamspace_navigate	teams	go to the <slides_name> spice drama </slides_name> slides
0	go to the winning slide	teamspace_navigate	teams	go to the <slide_name> winning </slide_name> slide
0	go to the you aren't forty slide	teamspace_navigate	teams	go to the <slide_name> you aren't forty </slide_name> slide
0	go to the nurses meetine slides	teamspace_navigate	teams	go to the <slides_name> nurses meetine </slides_name> slides
0	go to the computer bill slide	teamspace_navigate	teams	go to the <slide_name> computer bill </slide_name> slide
0	go to the the team slides	teamspace_navigate	teams	go to the <slides_name> the team </slides_name> slides
0	go to the civic parade slides	teamspace_navigate	teams	go to the <slides_name> civic parade </slides_name> slides
0	go to the appointment with dr biasillo slides	teamspace_navigate	teams	go to the <slides_name> appointment with dr biasillo </slides_name> slides
0	go to the programming project do slide	teamspace_navigate	teams	go to the <slide_name> programming project do </slide_name> slide
0	go to the baby due date slide	teamspace_navigate	teams	go to the <slide_name> baby due date </slide_name> slide
0	go to the seahawks versus cardinals slide	teamspace_navigate	teams	go to the <slide_name> seahawks versus cardinals </slide_name> slide
0	go to the marketers inc slides	teamspace_navigate	teams	go to the <slides_name> marketers inc </slides_name> slides
0	go to the nail appt slides	teamspace_navigate	teams	go to the <slides_name> nail appt </slides_name> slides
0	go to the jeanie fredlund birthday slide	teamspace_navigate	teams	go to the <slide_name> jeanie fredlund birthday </slide_name> slide
0	go to the jewish holidays slides	teamspace_navigate	teams	go to the <slides_name> jewish holidays </slides_name> slides
0	go to the sam ' s birthday slide	teamspace_navigate	teams	go to the <slide_name> sam ' s birthday </slide_name> slide
0	go to the windows phone slides	teamspace_navigate	teams	go to the <slides_name> windows phone </slides_name> slides
0	go to the the fantastical magical math spell slide	teamspace_navigate	teams	go to the <slide_name> the fantastical magical math spell </slide_name> slide
0	go to the ni beta slide	teamspace_navigate	teams	go to the <slide_name> ni beta </slide_name> slide
0	go to the buying a car slide	teamspace_navigate	teams	go to the <slide_name> buying a car </slide_name> slide
0	go to the drinks needed for party slide	teamspace_navigate	teams	go to the <slide_name> drinks needed for party </slide_name> slide
0	go to the meeting with roland slide	teamspace_navigate	teams	go to the <slide_name> meeting with roland </slide_name> slide
0	go to the faculty meeting slides	teamspace_navigate	teams	go to the <slides_name> faculty meeting </slides_name> slides
0	go to the glendale parking job slides	teamspace_navigate	teams	go to the <slides_name> glendale parking job </slides_name> slides
0	go to the lunch at boston pizza slide	teamspace_navigate	teams	go to the <slide_name> lunch at boston pizza </slide_name> slide
0	go to the justin and ashley for dinner slides	teamspace_navigate	teams	go to the <slides_name> justin and ashley for dinner </slides_name> slides
0	go to the solar power slides	teamspace_navigate	teams	go to the <slides_name> solar power </slides_name> slides
0	go to the i see slide	teamspace_navigate	teams	go to the <slide_name> i see </slide_name> slide
0	go to the tablet slides	teamspace_navigate	teams	go to the <slides_name> tablet </slides_name> slides
0	go to the he revision slides	teamspace_navigate	teams	go to the <slides_name> he revision </slides_name> slides
0	go to the discuss fiscal budget slide	teamspace_navigate	teams	go to the <slide_name> discuss fiscal budget </slide_name> slide
0	go to the pakola things slides	teamspace_navigate	teams	go to the <slides_name> pakola things </slides_name> slides
0	go to the back up plan slides	teamspace_navigate	teams	go to the <slides_name> back up plan </slides_name> slides
0	go to the meet jordan slides	teamspace_navigate	teams	go to the <slides_name> meet jordan </slides_name> slides
0	go to the appointment with erin dunn slides	teamspace_navigate	teams	go to the <slides_name> appointment with erin dunn </slides_name> slides
0	go to the medco slides	teamspace_navigate	teams	go to the <slides_name> medco </slides_name> slides
0	go to the jeff fox slides	teamspace_navigate	teams	go to the <slides_name> jeff fox </slides_name> slides
0	go to the going to the beach slide	teamspace_navigate	teams	go to the <slide_name> going to the beach </slide_name> slide
0	go to the macy ' s sale weekend slides	teamspace_navigate	teams	go to the <slides_name> macy ' s sale weekend </slides_name> slides
0	go to the wrap up meeting slides	teamspace_navigate	teams	go to the <slides_name> wrap up meeting </slides_name> slides
0	go to the kids slides	teamspace_navigate	teams	go to the <slides_name> kids </slides_name> slides
0	go to the stacy's house slides	teamspace_navigate	teams	go to the <slides_name> stacy's house </slides_name> slides
0	go to the kite expires slides	teamspace_navigate	teams	go to the <slides_name> kite expires </slides_name> slides
0	go to the right code slides	teamspace_navigate	teams	go to the <slides_name> right code </slides_name> slides
0	go to the esting cortana slides	teamspace_navigate	teams	go to the <slides_name> esting cortana </slides_name> slides
0	go to the meet lisa slide	teamspace_navigate	teams	go to the <slide_name> meet lisa </slide_name> slide
0	go to the eleven twenty five slide	teamspace_navigate	teams	go to the <slide_name> eleven twenty five </slide_name> slide
0	go to the bart goes hawaiian slides	teamspace_navigate	teams	go to the <slides_name> bart goes hawaiian </slides_name> slides
0	go to the movie date slide	teamspace_navigate	teams	go to the <slide_name> movie date </slide_name> slide
0	go to the cut my hair slides	teamspace_navigate	teams	go to the <slides_name> cut my hair </slides_name> slides
0	go to the friends slides	teamspace_navigate	teams	go to the <slides_name> friends </slides_name> slides
