TurnNumber	PreviousTurnIntent	query	intent	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext
0		Open the size ship file.	file_open	
0		Open the size ship file.	file_open	
0		Open the size ship file.	file_open	
0		Open the size ship file.	file_open	
0		Open the size ship file.	file_open	
0		Open teams file search spec.	file_open	
0		Open teams file search spec.	file_open	
0		Open teams file search spec.	file_open	
0		Open teams file search spec.	file_open	
0		Open teams file search spec.	file_open	
0		Send the document.	file_share	
0		Send the document.	file_share	
0		Send the document.	file_share	
0		Send the document.	file_share	
0		Send the document.	file_share	
0		Open ship room PowerPoint.	file_open	
0		Open ship room PowerPoint.	file_open	
0		Open ship room PowerPoint.	file_open	
0		Open ship room PowerPoint.	file_open	
0		Open ship room PowerPoint.	file_open	
0		Share the file.	file_share	
0		Share the file.	file_share	
0		Share the file.	file_share	
0		Share the file.	file_share	
0		Share the file.	file_share	
0		Open my excel.	file_open	
0		Open my excel.	file_open	
0		Open my excel.	file_open	
0		Open my excel.	file_open	
0		Open my excel.	file_open	
0		Show me my recent PowerPoint files.	file_search	
0		Show me my recent PowerPoint files.	file_search	
0		Show me my recent PowerPoint files.	file_search	
0		Show me my recent PowerPoint files.	file_search	
0		Show me my recent PowerPoint files.	file_search	
0		Open teams substrate PowerPoint.	file_open	
0		Open teams substrate PowerPoint.	file_open	
0		Open teams substrate PowerPoint.	file_open	
0		Open teams substrate PowerPoint.	file_open	
0		Open teams substrate PowerPoint.	file_open	
0		open file specs	file_open	
0		open file specs	file_open	
0		open file specs	file_open	
0		open file specs	file_open	
0		open file specs	file_open	
0		Open search story deck.	file_open	
0		Open search story deck.	file_open	
0		Open search story deck.	file_open	
0		Open search story deck.	file_open	
0		Open search story deck.	file_open	
0		Show PowerPoint files.	file_search	
0		Show PowerPoint files.	file_search	
0		Show PowerPoint files.	file_search	
0		Show PowerPoint files.	file_search	
0		Show PowerPoint files.	file_search	
0		Show me my files.	file_search	
0		Show me my files.	file_search	
0		Show me my files.	file_search	
0		Show me my files.	file_search	
0		Show me my files.	file_search	
0		Share the LT review deck with ramps.	file_share	
0		Share the LT review deck with ramps.	file_share	
0		Share the LT review deck with ramps.	file_share	
0		Share the LT review deck with ramps.	file_share	
0		Share the LT review deck with ramps.	file_share	
0		Can you send me the document?	file_share	
0		Can you send me the document?	file_share	
0		Can you send me the document?	file_share	
0		Can you send me the document?	file_share	
0		Can you send me the document?	file_share	
0		Open sales team road map file.	file_open	
0		Open sales team road map file.	file_open	
0		Open sales team road map file.	file_open	
0		Open sales team road map file.	file_open	
0		Open sales team road map file.	file_open	
0		Navigate the file.	file_navigate	
0		Navigate the file.	file_navigate	
0		Navigate the file.	file_navigate	
0		Navigate the file.	file_navigate	
0		Navigate the file.	file_navigate	
0		Send a document.	file_share	
0		Send a document.	file_share	
0		Send a document.	file_share	
0		Send a document.	file_share	
0		Send a document.	file_share	
0		Open chess Brown bag PowerPoint.	file_open	
0		Open chess Brown bag PowerPoint.	file_open	
0		Open chess Brown bag PowerPoint.	file_open	
0		Open chess Brown bag PowerPoint.	file_open	
0		Open chess Brown bag PowerPoint.	file_open	
0		Open signs ship room.	file_open	
0		Open signs ship room.	file_open	
0		Open signs ship room.	file_open	
0		Open signs ship room.	file_open	
0		Open signs ship room.	file_open	
0		Open proactive slimer document.	file_open	
0		Open proactive slimer document.	file_open	
0		Open proactive slimer document.	file_open	
0		Open proactive slimer document.	file_open	
0		Open proactive slimer document.	file_open	
0		Find my recent fires.	file_search	
0		Find my recent fires.	file_search	
0		Find my recent fires.	file_search	
0		Find my recent fires.	file_search	
0		Find my recent fires.	file_search	
0		Open PRFAQ search document.	file_open	
0		Open PRFAQ search document.	file_open	
0		Open PRFAQ search document.	file_open	
0		Open PRFAQ search document.	file_open	
0		Open PRFAQ search document.	file_open	
0		Open the bikey spreadsheet.	file_open	
0		Open the bikey spreadsheet.	file_open	
0		Open the bikey spreadsheet.	file_open	
0		Open the bikey spreadsheet.	file_open	
0		Open the bikey spreadsheet.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Go to OneNote files.	file_navigate	
0		Go to OneNote files.	file_navigate	
0		Go to OneNote files.	file_navigate	
0		Go to OneNote files.	file_navigate	
0		Go to OneNote files.	file_navigate	
0		open file specs	file_open	
0		open file specs	file_open	
0		open file specs	file_open	
0		open file specs	file_open	
0		open file specs	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file skills test.	file_open	
0		Open file skills test.	file_open	
0		Open file skills test.	file_open	
0		Open file skills test.	file_open	
0		Open file skills test.	file_open	
0		Open Cortana experiences and devices file.	file_open	
0		Open Cortana experiences and devices file.	file_open	
0		Open Cortana experiences and devices file.	file_open	
0		Open Cortana experiences and devices file.	file_open	
0		Open Cortana experiences and devices file.	file_open	
0		Show me PowerPoint files that I recently morning.	file_search	
0		Show me PowerPoint files that I recently morning.	file_search	
0		Show me PowerPoint files that I recently morning.	file_search	
0		Show me PowerPoint files that I recently morning.	file_search	
0		Show me PowerPoint files that I recently morning.	file_search	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Open file specs.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
0		Open file.	file_open	
