TurnNumber	PreviousTurnIntent	query	intent	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel	cancel	
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel	cancel	
1		confirm it	confirm	
1		confirm	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		confirm it	confirm	
1		confirm	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel it	cancel	
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel it	cancel	
1		confirm it	confirm	
1		confirm it	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		confirm it	confirm	
1		confirm it	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel	cancel	
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel	cancel	
1		confirm it	confirm	
1		confirm	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		confirm it	confirm	
1		confirm	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel it	cancel	
1		cancel this	cancel	
1		cancel this	cancel	
1		cancel it	cancel	
1		cancel it	cancel	
1		confirm it	confirm	
1		confirm it	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		confirm it	confirm	
1		confirm it	confirm	
1		yes	confirm	
1		yes	confirm	
1		okay	confirm	
1		okay	confirm	
1		that's it	confirm	
1		that's it	confirm	
1		ok	confirm	
1		ok	confirm	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		no	reject	
1		nope	reject	
1		forget it	reject	
1		nevermind	reject	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		select none	select_none	
1		select nothing	select_none	
1		none of these	select_none	
1		select none of these	select_none	
1		cancel	cancel	
1		yes	confirm	
1		no	reject	
1		abort that	reject	
1		add it	confirm	
1		add the appointment	confirm	
1		alright	confirm	
1		and that 's correct	confirm	
1		awesome	confirm	
1		bing cancel	cancel	
1		blow	reject	
1		brilliant	confirm	
1		but not this calendar	reject	
1		can you cancel that	cancel	
1		cancel	cancel	
1		cancel	reject	
1		cancel all	cancel	
1		cancel appointment	cancel	
1		cancel bell on my way	cancel	
1		cancel call for ladona tomorrow	cancel	
1		cancel can you don't do that please	cancel	
1		cancel cancel	cancel	
1		cancel cancel cancel	cancel	
1		cancel cancel cancel cancel	cancel	
1		cancel cancel it	cancel	
1		cancel don't worry	cancel	
1		cancel dot	cancel	
1		cancel flowers dot com has this	cancel	
1		cancel it	cancel	
1		cancel it cancel it	cancel	
1		cancel it i don ' t want that	cancel	
1		cancel it please	cancel	
1		cancel my 4 o'clock	cancel	
1		cancel my appointment for october 4	reject	
1		cancel my dentist appointment	cancel	
1		cancel no	cancel	
1		cancel please	cancel	
1		cancel tess	cancel	
1		cancel that	cancel	
1		cancel that cancel that cancel it	cancel	
1		cancel that please	cancel	
1		cancel the	cancel	
1		cancel the event	cancel	
1		cancel the no subject	cancel	
1		cancel the one fifteen appointment	cancel	
1		cancel the untitled event	cancel	
1		cancel this	cancel	
1		cancel what i have to do in the afternoon	cancel	
1		cancel win	cancel	
1		change	reject	
1		change calendar	reject	
1		change event name	reject	
1		change that to march 1st	reject	
1		change the time	reject	
1		change the time to eight oh one am	reject	
1		change video 2	reject	
1		chris mann is spelled incorrect	reject	
1		confirm	confirm	
